      0.000000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.000000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.000000000000       0.220069640654       0.000000000000       0.100631000000       0.002971000000
      0.000000000000       0.264448558480       0.000000000000       0.000000000000       0.000000000000
      0.000000000000       0.264451010258       0.000000000000       0.000000000000       0.000000000000
      0.000000000000       0.265065358615       0.000000000000       0.000000000000       0.000000000000
      0.000000000000       0.276268792681       1.000000000000       0.000000000000       0.000000000000
      0.000000000000       0.276268792681       0.000000000000       0.226023000000       0.018818000000
      0.000000000000       0.279742831032       0.000000000000       0.000000000000       0.004628000000
      0.000000000000       0.279742831032       0.000000000000       0.000000000000       0.004628000000
      0.005000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.005000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.005000000000       0.220068761018       0.000021886721       0.100691000000       0.002975000000
      0.005000000000       0.264448558480       0.000000000000       0.000000000000       0.000000000000
      0.005000000000       0.264451010258       0.000000000000       0.000000000000       0.000000000000
      0.005000000000       0.265065358615       0.000000000000       0.000000000000       0.000000000000
      0.005000000000       0.275641504222       0.528579310041       0.173535000000       0.011068000000
      0.005000000000       0.276830321276       0.470093667253       0.146497000000       0.007922000000
      0.005000000000       0.279742831032       0.000000000000       0.000000000000       0.004628000000
      0.005000000000       0.279742831032       0.000000000000       0.000000000000       0.004628000000
      0.010000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.010000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.010000000000       0.220066115909       0.000087853043       0.100872000000       0.002986000000
      0.010000000000       0.264448558480       0.000000000000       0.000000000000       0.000000000000
      0.010000000000       0.264451010258       0.000000000000       0.000000000000       0.000000000000
      0.010000000000       0.265065358615       0.000000000000       0.000000000000       0.000000000000
      0.010000000000       0.277329057711       0.439408662123       0.133716000000       0.006612000000
      0.010000000000       0.274946594344       0.555369935894       0.187466000000       0.012883000000
      0.010000000000       0.279742831032       0.000000000000       0.000000000000       0.004628000000
      0.010000000000       0.279742831032       0.000000000000       0.000000000000       0.004628000000
      0.015000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.015000000000       0.204541319061       0.000000000000       0.000000000000       0.023245000000
      0.015000000000       0.220061686619       0.000198825217       0.101175000000       0.003003000000
      0.015000000000       0.264448558480       0.000000000000       0.000000000000       0.000000000000
