      0.000000000000       0.005000000000       0.010000000000       0.015000000000       0.020000000000       0.025000000000       0.030000000000       0.035000000000       0.040000000000       0.045000000000       0.050000000000       0.055000000000       0.060000000000       0.065000000000       0.070000000000       0.075000000000       0.080000000000       0.085000000000       0.090000000000       0.095000000000       0.100000000000
      0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061
      0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061       0.204541319061
      0.220069640654       0.220068761018       0.220066115909       0.220061686619       0.220055441619       0.220047336019       0.220037310793       0.220025291745       0.220011188177       0.219994891222       0.219976271786       0.219955178029       0.219931432296       0.219904827388       0.219875122027       0.219842035351       0.219805240193       0.219764354888       0.219718933216       0.219668452051       0.219612296122
      0.264448558480       0.264448558480       0.264448558480       0.264448558480       0.264448558480       0.264448558480       0.264448558480       0.264451010258       0.264448558480       0.264448558480       0.264451010258       0.264451010258       0.264448558480       0.264451010258       0.264451010258       0.264448558480       0.264448558481       0.264451010258       0.264451010258       0.264448558480       0.264448558480
      0.264451010258       0.264451010258       0.264451010258       0.264451010258       0.264451010258       0.264451010258       0.264451010258       0.264448558480       0.264451010258       0.264451010258       0.264448558480       0.264448558480       0.264451010258       0.264448558480       0.264448558480       0.264451010258       0.264451010259       0.264448558480       0.264448558480       0.264451010258       0.264451010258
      0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615       0.265065358615
      0.276268792681       0.275641504222       0.277329057711       0.274183383241       0.273352350188       0.272455025624       0.271493823830       0.270471846523       0.269392684707       0.268260238635       0.267078567161       0.265851770390       0.264583904435       0.263278924230       0.261940649283       0.260572747328       0.259178731471       0.257761967391       0.256325688035       0.254873014138       0.253406979613
      0.276268792681       0.276830321276       0.274946594344       0.277768907389       0.278154475788       0.278490797253       0.278783067864       0.279036412900       0.279255707135       0.279445453365       0.279609714703       0.279752090541       0.279875724219       0.279983331217       0.280077238766       0.280159430170       0.280231589373       0.280295143035       0.280351298711       0.280401078531       0.280445348367
      0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831034       0.279742831032       0.279742831032       0.279742831032       0.279742831032
      0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831032       0.279742831034       0.279742831032       0.279742831032       0.279742831032       0.279742831032
